title,start_year,end_year,production_span,genres,tmdb_id,media_type,actor_name,actor_tmdb_id,actor_gender_code,actor_gender,actor_age_at_release,character_name,is_named_character,billing_order,role_type,prominence_score,actor_ethnicity,confidence,sympathy_coding,arc_presence,arc_direction,confidence_arc
Hoppers,2026,2026,1,Adventure|Animation|Comedy|Family|Science Fiction,1327819,movie,Dave Franco,54697,2,male,,Insect King (voice),True,5,supporting,0.0556,White,high,neutral,flat,none,low
Hoppers,2026,2026,1,Adventure|Animation|Comedy|Family|Science Fiction,1327819,movie,Eduardo Franco,1653235,2,male,,Loaf (voice),True,6,supporting,0.0463,Hispanic/Latino,high,neutral,flat,none,low
Hoppers,2026,2026,1,Adventure|Animation|Comedy|Family|Science Fiction,1327819,movie,Aparna Nancherla,1625231,1,female,,Nisha (voice),True,7,supporting,0.0397,South Asian,high,neutral,flat,none,low
Hoppers,2026,2026,1,Adventure|Animation|Comedy|Family|Science Fiction,1327819,movie,Tom Law,1798896,2,male,,Tom Lizard (voice),True,8,supporting,0.0347,White,high,neutral,flat,none,low
Hoppers,2026,2026,1,Adventure|Animation|Comedy|Family|Science Fiction,1327819,movie,Sam Richardson,1429453,2,male,,Conner (voice),True,9,supporting,0.0309,Black,high,neutral,flat,none,low
Hoppers,2026,2026,1,Adventure|Animation|Comedy|Family|Science Fiction,1327819,movie,Melissa Villaseñor,1695631,1,female,,Ellen (voice),True,10,supporting,0.0278,Hispanic/Latino,high,neutral,flat,none,low
Hoppers,2026,2026,1,Adventure|Animation|Comedy|Family|Science Fiction,1327819,movie,Isiah Whitlock Jr.,17490,2,male,,Bird King (voice),True,11,minor,0.0253,Black,high,neutral,flat,none,low
Hoppers,2026,2026,1,Adventure|Animation|Comedy|Family|Science Fiction,1327819,movie,Steve Purcell,137262,2,male,,Amphibian King (voice),True,12,minor,0.0232,White,high,neutral,flat,none,low
Hoppers,2026,2026,1,Adventure|Animation|Comedy|Family|Science Fiction,1327819,movie,Ego Nwodim,1726786,1,female,,Fish Queen (voice),True,13,minor,0.0214,Black,high,neutral,flat,none,low
Hoppers,2026,2026,1,Adventure|Animation|Comedy|Family|Science Fiction,1327819,movie,Nichole Sakura,996697,1,female,,Reptile Queens (voice),True,14,minor,0.0199,Mixed/Multiracial,medium,neutral,flat,none,low
Hoppers,2026,2026,1,Adventure|Animation|Comedy|Family|Science Fiction,1327819,movie,Meryl Streep,5064,1,female,,Insect Queen (voice),True,15,minor,0.0185,White,high,neutral,flat,none,low
Hoppers,2026,2026,1,Adventure|Animation|Comedy|Family|Science Fiction,1327819,movie,Karen Huie,1451088,1,female,,Grandma Tanaka (voice),True,16,minor,0.0174,East Asian,high,neutral,flat,none,low
Hoppers,2026,2026,1,Adventure|Animation|Comedy|Family|Science Fiction,1327819,movie,Lila Liu,6041418,1,female,,Young Mabel (voice),True,17,minor,0.0164,East Asian,high,neutral,flat,none,low
Hoppers,2026,2026,1,Adventure|Animation|Comedy|Family|Science Fiction,1327819,movie,Eman Abdul-Razzak,2930783,1,female,,Insect Prince (voice),True,18,minor,0.0154,Middle Eastern,high,neutral,flat,none,low
Hoppers,2026,2026,1,Adventure|Animation|Comedy|Family|Science Fiction,1327819,movie,Vanessa Bayer,503103,1,female,,Diane (voice),True,19,minor,0.0146,White,high,neutral,flat,none,low
Hoppers,2026,2026,1,Adventure|Animation|Comedy|Family|Science Fiction,1327819,movie,Joe Spano,8192,2,male,,Ancient Beavertonian (voice),True,20,minor,0.0139,White,high,neutral,flat,none,low
Avatar: Fire and Ash,2025,2025,1,Science Fiction|Adventure|Fantasy,83533,movie,Sam Worthington,65731,2,male,,Jake,True,1,lead,0.278,White,high,protagonist,significant,positive,medium
Avatar: Fire and Ash,2025,2025,1,Science Fiction|Adventure|Fantasy,83533,movie,Zoe Saldaña,8691,1,female,,Neytiri,True,2,lead,0.139,Mixed/Multiracial,high,protagonist,significant,positive,medium
Avatar: Fire and Ash,2025,2025,1,Science Fiction|Adventure|Fantasy,83533,movie,Sigourney Weaver,10205,1,female,,Kiri,True,3,lead,0.0927,White,high,protagonist,significant,positive,medium
Avatar: Fire and Ash,2025,2025,1,Science Fiction|Adventure|Fantasy,83533,movie,Stephen Lang,32747,2,male,,Quaritch,True,4,supporting,0.0695,White,high,antagonist,flat,none,medium
Avatar: Fire and Ash,2025,2025,1,Science Fiction|Adventure|Fantasy,83533,movie,Oona Chaplin,566331,1,female,,Varang,True,5,supporting,0.0556,White,high,neutral,flat,none,low
Avatar: Fire and Ash,2025,2025,1,Science Fiction|Adventure|Fantasy,83533,movie,Jack Champion,1895760,2,male,,Spider,True,6,supporting,0.0463,White,high,protagonist,significant,positive,medium
Avatar: Fire and Ash,2025,2025,1,Science Fiction|Adventure|Fantasy,83533,movie,Kate Winslet,204,1,female,,Ronal,True,7,supporting,0.0397,White,high,neutral,flat,none,low
Avatar: Fire and Ash,2025,2025,1,Science Fiction|Adventure|Fantasy,83533,movie,Cliff Curtis,7248,2,male,,Tonowari,True,8,supporting,0.0347,Mixed/Multiracial,high,neutral,flat,none,low
Avatar: Fire and Ash,2025,2025,1,Science Fiction|Adventure|Fantasy,83533,movie,Joel David Moore,59231,2,male,,Norm,True,9,supporting,0.0309,White,high,neutral,flat,none,low
Avatar: Fire and Ash,2025,2025,1,Science Fiction|Adventure|Fantasy,83533,movie,CCH Pounder,30485,1,female,,Mo'at,True,10,supporting,0.0278,Black,high,neutral,flat,none,low
Avatar: Fire and Ash,2025,2025,1,Science Fiction|Adventure|Fantasy,83533,movie,Edie Falco,36190,1,female,,General Ardmore,True,11,minor,0.0253,White,high,antagonist,flat,none,low
Avatar: Fire and Ash,2025,2025,1,Science Fiction|Adventure|Fantasy,83533,movie,Brendan Cowell,129527,2,male,,Scoresby,True,12,minor,0.0232,White,high,neutral,flat,none,low
Avatar: Fire and Ash,2025,2025,1,Science Fiction|Adventure|Fantasy,83533,movie,Jemaine Clement,55936,2,male,,Dr. Garvin,True,13,minor,0.0214,White,high,neutral,flat,none,low
Avatar: Fire and Ash,2025,2025,1,Science Fiction|Adventure|Fantasy,83533,movie,Giovanni Ribisi,1771,2,male,,Selfridge,True,14,minor,0.0199,White,high,neutral,flat,none,low
Avatar: Fire and Ash,2025,2025,1,Science Fiction|Adventure|Fantasy,83533,movie,David Thewlis,11207,2,male,,Peylak,True,15,minor,0.0185,White,high,neutral,flat,none,low
Avatar: Fire and Ash,2025,2025,1,Science Fiction|Adventure|Fantasy,83533,movie,Britain Dalton,1663672,2,male,,Lo'ak,True,16,minor,0.0174,White,high,protagonist,significant,positive,medium
Avatar: Fire and Ash,2025,2025,1,Science Fiction|Adventure|Fantasy,83533,movie,Trinity Jo-Li Bliss,1895788,1,female,,Tuk,True,17,minor,0.0164,Mixed/Multiracial,medium,neutral,flat,none,low
Avatar: Fire and Ash,2025,2025,1,Science Fiction|Adventure|Fantasy,83533,movie,Jamie Flatters,1729393,2,male,,Neteyam,True,18,minor,0.0154,White,high,protagonist,significant,positive,medium
Avatar: Fire and Ash,2025,2025,1,Science Fiction|Adventure|Fantasy,83533,movie,Bailey Bass,1140237,1,female,,Tsireya,True,19,minor,0.0146,Black,high,neutral,flat,none,low
Avatar: Fire and Ash,2025,2025,1,Science Fiction|Adventure|Fantasy,83533,movie,Filip Geljo,1632658,2,male,,Aonung,True,20,minor,0.0139,Mixed/Multiracial,medium,neutral,flat,none,low
Avatar Aang: The Last Airbender,2026,2026,1,Animation|Action|Adventure|Fantasy,980431,movie,Eric Nam,1610783,2,male,,Aang (voice),True,1,lead,0.278,East Asian,high,protagonist,significant,positive,high
Avatar Aang: The Last Airbender,2026,2026,1,Animation|Action|Adventure|Fantasy,980431,movie,Dave Bautista,543530,2,male,,Tagah (voice),True,2,lead,0.139,Mixed/Multiracial,high,neutral,flat,none,low
Avatar Aang: The Last Airbender,2026,2026,1,Animation|Action|Adventure|Fantasy,980431,movie,Jessica Matten,1703912,1,female,,Katara (voice),True,3,lead,0.0927,Mixed/Multiracial,medium,protagonist,significant,positive,medium
Avatar Aang: The Last Airbender,2026,2026,1,Animation|Action|Adventure|Fantasy,980431,movie,Román Zaragoza,2775164,2,male,,Sokka (voice),True,4,supporting,0.0695,Hispanic/Latino,high,protagonist,significant,positive,medium
Avatar Aang: The Last Airbender,2026,2026,1,Animation|Action|Adventure|Fantasy,980431,movie,Steven Yeun,215055,2,male,,Zuko (voice),True,5,supporting,0.0556,East Asian,high,redeemed,significant,positive,medium
Avatar Aang: The Last Airbender,2026,2026,1,Animation|Action|Adventure|Fantasy,980431,movie,Dionne Quan,86432,1,female,,Toph (voice),True,6,supporting,0.0463,Mixed/Multiracial,medium,protagonist,significant,positive,high
Avatar Aang: The Last Airbender,2026,2026,1,Animation|Action|Adventure|Fantasy,980431,movie,Dee Bradley Baker,23680,2,male,,Appa / Momo (voice),True,7,supporting,0.0397,White,high,protagonist,flat,none,high
Avatar Aang: The Last Airbender,2026,2026,1,Animation|Action|Adventure|Fantasy,980431,movie,Freida Pinto,76792,1,female,,Avatar Sonam (voice),True,8,supporting,0.0347,South Asian,high,neutral,flat,none,low
Avatar Aang: The Last Airbender,2026,2026,1,Animation|Action|Adventure|Fantasy,980431,movie,Ke Huy Quan,690,2,male,,Avatar Xian (voice),True,9,supporting,0.0309,East Asian,high,neutral,flat,none,low
Avatar Aang: The Last Airbender,2026,2026,1,Animation|Action|Adventure|Fantasy,980431,movie,Taika Waititi,55934,2,male,,Gorillavark (voice),True,10,supporting,0.0278,Mixed/Multiracial,high,neutral,flat,none,low
Avatar Aang: The Last Airbender,2026,2026,1,Animation|Action|Adventure|Fantasy,980431,movie,Geraldine Viswanathan,1803287,1,female,,Kallik (voice),True,11,minor,0.0253,South Asian,high,neutral,flat,none,low
Avatar Aang: The Last Airbender,2026,2026,1,Animation|Action|Adventure|Fantasy,980431,movie,Peta Sergeant,220914,1,female,,Jie (voice),True,12,minor,0.0232,White,high,neutral,flat,none,low
Avatar Aang: The Last Airbender,2026,2026,1,Animation|Action|Adventure|Fantasy,980431,movie,Jonathan Ohye,1540120,2,male,,Yuddah (voice),True,13,minor,0.0214,Unknown,low,neutral,flat,none,low
Avatar Aang: The Last Airbender,2026,2026,1,Animation|Action|Adventure|Fantasy,980431,movie,Vic Chao,109423,2,male,,Hong (voice),True,14,minor,0.0199,East Asian,high,neutral,flat,none,low
Avatar Aang: The Last Airbender,2026,2026,1,Animation|Action|Adventure|Fantasy,980431,movie,François Chau,60851,2,male,,Monk Gyatso (voice),True,15,minor,0.0185,East Asian,high,neutral,flat,none,low
Avatar Aang: The Last Airbender,2026,2026,1,Animation|Action|Adventure|Fantasy,980431,movie,Sander Argabrite,4134652,2,male,,Young Aang (voice),True,16,minor,0.0174,White,high,protagonist,significant,positive,medium
Avatar Aang: The Last Airbender,2026,2026,1,Animation|Action|Adventure|Fantasy,980431,movie,Ronny Chieng,1319469,2,male,,Fire Nation Messenger (voice),True,17,minor,0.0164,East Asian,high,neutral,flat,none,low
Avatar Aang: The Last Airbender,2026,2026,1,Animation|Action|Adventure|Fantasy,980431,movie,Keone Young,91387,2,male,,Avatar Roku (voice),True,18,minor,0.0154,East Asian,high,neutral,flat,none,low
Avatar Aang: The Last Airbender,2026,2026,1,Animation|Action|Adventure|Fantasy,980431,movie,Tim Dang,1214005,2,male,,Grand Chamberlain (voice),True,19,minor,0.0146,Unknown,low,neutral,flat,none,low
Avatar Aang: The Last Airbender,2026,2026,1,Animation|Action|Adventure|Fantasy,980431,movie,Ken Jeong,83586,2,male,,Cabbage Merchant (voice),True,20,minor,0.0139,East Asian,high,neutral,flat,none,low
GOAT,2026,2026,1,Animation|Comedy|Family,1297842,movie,Caleb McLaughlin,1474123,2,male,,Will Harris (voice),True,1,lead,0.278,Black,high,protagonist,significant,positive,medium
GOAT,2026,2026,1,Animation|Comedy|Family,1297842,movie,Gabrielle Union,17773,1,female,,Jett Fillmore (voice),True,2,lead,0.139,Black,high,neutral,flat,none,low
GOAT,2026,2026,1,Animation|Comedy|Family,1297842,movie,Stephen Curry,1718307,2,male,,Lenny Williamson (voice),True,3,lead,0.0927,Black,high,neutral,flat,none,low
GOAT,2026,2026,1,Animation|Comedy|Family,1297842,movie,Aaron Pierre,1763709,2,male,,Mane Attraction (voice),True,4,supporting,0.0695,Black,high,neutral,flat,none,low
GOAT,2026,2026,1,Animation|Comedy|Family,1297842,movie,Nicola Coughlan,1267240,1,female,,Olivia Burke (voice),True,5,supporting,0.0556,White,high,neutral,flat,none,low
GOAT,2026,2026,1,Animation|Comedy|Family,1297842,movie,David Harbour,35029,2,male,,Archie Everhardt (voice),True,6,supporting,0.0463,White,high,neutral,flat,none,low
GOAT,2026,2026,1,Animation|Comedy|Family,1297842,movie,Nick Kroll,208519,2,male,,Modo Olachenko (voice),True,7,supporting,0.0397,White,high,neutral,flat,none,low
GOAT,2026,2026,1,Animation|Comedy|Family,1297842,movie,Jenifer Lewis,15899,1,female,,Flo Everson (voice),True,8,supporting,0.0347,Black,high,neutral,flat,none,low
GOAT,2026,2026,1,Animation|Comedy|Family,1297842,movie,Patton Oswalt,10872,2,male,,Dennis Cooper (voice),True,9,supporting,0.0309,White,high,neutral,flat,none,low
GOAT,2026,2026,1,Animation|Comedy|Family,1297842,movie,Jelly Roll,2974019,2,male,,Grizz (voice),True,10,supporting,0.0278,White,high,neutral,flat,none,low
GOAT,2026,2026,1,Animation|Comedy|Family,1297842,movie,Jennifer Hudson,15565,1,female,,Louise Harris (voice),True,11,minor,0.0253,Black,high,neutral,flat,none,low
GOAT,2026,2026,1,Animation|Comedy|Family,1297842,movie,Sherry Cola,2088734,1,female,,Hannah (voice),True,12,minor,0.0232,Mixed/Multiracial,medium,neutral,flat,none,low
GOAT,2026,2026,1,Animation|Comedy|Family,1297842,movie,Eduardo Franco,1653235,2,male,,Daryl (voice),True,13,minor,0.0214,Hispanic/Latino,high,neutral,flat,none,low
GOAT,2026,2026,1,Animation|Comedy|Family,1297842,movie,Andrew Santino,1181310,2,male,,Chuck (voice),True,14,minor,0.0199,White,high,neutral,flat,none,low
GOAT,2026,2026,1,Animation|Comedy|Family,1297842,movie,Bobby Lee,198149,2,male,,Rusty (voice),True,15,minor,0.0185,Mixed/Multiracial,high,neutral,flat,none,low
GOAT,2026,2026,1,Animation|Comedy|Family,1297842,movie,Wayne Knight,4201,2,male,,Frank (voice),True,16,minor,0.0174,White,high,neutral,flat,none,low
GOAT,2026,2026,1,Animation|Comedy|Family,1297842,movie,Ayesha Curry,2122137,1,female,,Carol the Whiskers Diner Manager (voice),True,17,minor,0.0164,Mixed/Multiracial,high,neutral,flat,none,low
GOAT,2026,2026,1,Animation|Comedy|Family,1297842,movie,Van Van,5303617,1,female,,Adi & Ari Everhardt (voice),True,18,minor,0.0154,Unknown,low,neutral,flat,none,low
GOAT,2026,2026,1,Animation|Comedy|Family,1297842,movie,Rayaan Kamal Khan,5127007,2,male,,Theo (voice),True,19,minor,0.0146,South Asian,medium,neutral,flat,none,low
GOAT,2026,2026,1,Animation|Comedy|Family,1297842,movie,Adam Pally,115974,2,male,,Gerald (voice),True,20,minor,0.0139,White,high,neutral,flat,none,low
Project Hail Mary,2026,2026,1,Science Fiction|Adventure,687163,movie,Ryan Gosling,30614,2,male,,Ryland Grace,True,1,lead,0.278,White,high,protagonist,significant,positive,medium
Project Hail Mary,2026,2026,1,Science Fiction|Adventure,687163,movie,Sandra Hüller,7152,1,female,,Eva Stratt,True,2,lead,0.139,White,high,neutral,flat,none,low
Project Hail Mary,2026,2026,1,Science Fiction|Adventure,687163,movie,James Ortiz,2096164,2,male,,Rocky (voice),True,3,lead,0.0927,Hispanic/Latino,high,neutral,flat,none,low
Project Hail Mary,2026,2026,1,Science Fiction|Adventure,687163,movie,Lionel Boyce,2320708,2,male,,Carl,True,4,supporting,0.0695,Black,high,neutral,flat,none,low
Project Hail Mary,2026,2026,1,Science Fiction|Adventure,687163,movie,Milana Vayntrub,1454946,1,female,,Olesya Ilyukhina,True,5,supporting,0.0556,White,high,neutral,flat,none,low
Project Hail Mary,2026,2026,1,Science Fiction|Adventure,687163,movie,Ken Leung,2131,2,male,,Yao,True,6,supporting,0.0463,East Asian,high,neutral,flat,none,low
Project Hail Mary,2026,2026,1,Science Fiction|Adventure,687163,movie,Priya Kansara,3554544,1,female,,Mary (voice),True,7,supporting,0.0397,South Asian,high,neutral,flat,none,low
Project Hail Mary,2026,2026,1,Science Fiction|Adventure,687163,movie,Mia Soteriou,1749206,1,female,,Dr. Browne,True,8,supporting,0.0347,White,medium,neutral,flat,none,low
Project Hail Mary,2026,2026,1,Science Fiction|Adventure,687163,movie,Annelle Olaleye,3074054,1,female,,Olivia,True,9,supporting,0.0309,Black,high,neutral,flat,none,low
Project Hail Mary,2026,2026,1,Science Fiction|Adventure,687163,movie,Maya Eva Hosein,6080198,0,unspecified,,Rekha,True,10,supporting,0.0278,Mixed/Multiracial,medium,neutral,flat,none,low
Project Hail Mary,2026,2026,1,Science Fiction|Adventure,687163,movie,Bastian Antonio Fuentes,3144892,2,male,,Parker,True,11,minor,0.0253,Hispanic/Latino,high,neutral,flat,none,low
Project Hail Mary,2026,2026,1,Science Fiction|Adventure,687163,movie,Alice Brittain,3796265,1,female,,Hardware Store Cashier,True,12,minor,0.0232,White,high,neutral,flat,none,low
Project Hail Mary,2026,2026,1,Science Fiction|Adventure,687163,movie,Michael Akinsulire,1917042,2,male,,Air Force Officer,True,13,minor,0.0214,Black,high,neutral,flat,none,low
Project Hail Mary,2026,2026,1,Science Fiction|Adventure,687163,movie,Travis Jay,3740439,2,male,,Tilt-A-Whirl,True,14,minor,0.0199,Black,high,neutral,flat,none,low
Project Hail Mary,2026,2026,1,Science Fiction|Adventure,687163,movie,Geoffrey Lumb,1944791,0,unspecified,,Aircraft Carrier Officer,True,15,minor,0.0185,White,medium,neutral,flat,none,low
Project Hail Mary,2026,2026,1,Science Fiction|Adventure,687163,movie,Paul Lambert,1982162,2,male,,Dr. Scyther,True,16,minor,0.0174,White,high,neutral,flat,none,low
Project Hail Mary,2026,2026,1,Science Fiction|Adventure,687163,movie,Orion Lee,1333452,2,male,,Dr. Li,True,17,minor,0.0164,East Asian,high,neutral,flat,none,low
Project Hail Mary,2026,2026,1,Science Fiction|Adventure,687163,movie,Aaron Neil,204802,2,male,,Narender,True,18,minor,0.0154,Black,high,neutral,flat,none,low
Project Hail Mary,2026,2026,1,Science Fiction|Adventure,687163,movie,Michelle Greenidge,1966036,1,female,,Chimamanda,True,19,minor,0.0146,Black,high,neutral,flat,none,low
Project Hail Mary,2026,2026,1,Science Fiction|Adventure,687163,movie,Bernhard Schütz,44516,2,male,,Voigt,True,20,minor,0.0139,White,high,neutral,flat,none,low
Shelter,2026,2026,1,Action|Crime|Thriller,1290821,movie,Jason Statham,976,2,male,,Mason,True,1,lead,0.278,White,high,antihero,minor,positive,medium
Shelter,2026,2026,1,Action|Crime|Thriller,1290821,movie,Bodhi Rae Breathnach,4088089,1,female,,Jesse,True,2,lead,0.139,White,medium,protagonist,significant,positive,medium
Shelter,2026,2026,1,Action|Crime|Thriller,1290821,movie,Naomi Ackie,1537686,1,female,,Roberta,True,3,lead,0.0927,Black,high,protagonist,significant,positive,medium
Shelter,2026,2026,1,Action|Crime|Thriller,1290821,movie,Daniel Mays,1670,2,male,,Booth,True,4,supporting,0.0695,White,high,neutral,flat,none,low
Shelter,2026,2026,1,Action|Crime|Thriller,1290821,movie,Harriet Walter,17477,1,female,,Prime Minister Fordham,True,5,supporting,0.0556,White,high,neutral,flat,none,low
Shelter,2026,2026,1,Action|Crime|Thriller,1290821,movie,Bill Nighy,2440,2,male,,Manafort,True,6,supporting,0.0463,White,high,neutral,flat,none,low
Shelter,2026,2026,1,Action|Crime|Thriller,1290821,movie,Michael Shaeffer,1563431,2,male,,Uncle,True,7,supporting,0.0397,White,high,neutral,flat,none,low
Shelter,2026,2026,1,Action|Crime|Thriller,1290821,movie,Anna Crilly,1233545,1,female,,Haneron,True,8,supporting,0.0347,White,high,neutral,flat,none,low
Shelter,2026,2026,1,Action|Crime|Thriller,1290821,movie,Eugenia Caruso,237087,1,female,,Shop Clerk,True,9,supporting,0.0309,White,medium,neutral,flat,none,low
Shelter,2026,2026,1,Action|Crime|Thriller,1290821,movie,Céline Buckens,1389549,1,female,,Maddison,True,10,supporting,0.0278,White,high,neutral,flat,none,low
Shelter,2026,2026,1,Action|Crime|Thriller,1290821,movie,Bally Gill,2000704,2,male,,Aziz,True,11,minor,0.0253,South Asian,high,protagonist,significant,positive,medium
