title,start_year,end_year,production_span,genres,media_type,actor_name,actor_tmdb_id,actor_gender_code,actor_gender,actor_ethnicity,actor_sexuality,actor_age_at_release,character_name,is_named_character,character_gender,character_ethnicity,character_sexuality,gender_mismatch,ethnicity_mismatch,sexuality_mismatch,billing_order,role_type,prominence_score,sympathy_coding,arc_quality
Knives Out,2019,2019,1,Comedy|Crime|Mystery,movie,Michael Shannon,335,2,male,,,,Walt Thrombey,True,,,,,,,5,supporting,0.0556,,
Knives Out,2019,2019,1,Comedy|Crime|Mystery,movie,Don Johnson,25129,2,male,,,,Richard Drysdale,True,,,,,,,6,supporting,0.0463,,
Knives Out,2019,2019,1,Comedy|Crime|Mystery,movie,Toni Collette,3051,1,female,,,,Joni Thrombey,True,,,,,,,7,supporting,0.0397,,
Knives Out,2019,2019,1,Comedy|Crime|Mystery,movie,LaKeith Stanfield,1200864,2,male,,,,Lieutenant Elliott,True,,,,,,,8,supporting,0.0347,,
Knives Out,2019,2019,1,Comedy|Crime|Mystery,movie,Christopher Plummer,290,2,male,,,,Harlan Thrombey,True,,,,,,,9,supporting,0.0309,,
Knives Out,2019,2019,1,Comedy|Crime|Mystery,movie,Katherine Langford,1636738,1,female,,,,Meg Thrombey,True,,,,,,,10,supporting,0.0278,,
Knives Out,2019,2019,1,Comedy|Crime|Mystery,movie,Jaeden Martell,1274508,2,male,,,,Jacob Thrombey,True,,,,,,,11,minor,0.0253,,
Knives Out,2019,2019,1,Comedy|Crime|Mystery,movie,Riki Lindhome,453,1,female,,,,Donna Thrombrey,True,,,,,,,12,minor,0.0232,,
Knives Out,2019,2019,1,Comedy|Crime|Mystery,movie,Edi Patterson,205213,1,female,,,,Fran,True,,,,,,,13,minor,0.0214,,
Knives Out,2019,2019,1,Comedy|Crime|Mystery,movie,Frank Oz,7908,2,male,,,,Alan Stevens,True,,,,,,,14,minor,0.0199,,
Knives Out,2019,2019,1,Comedy|Crime|Mystery,movie,K Callan,41729,1,female,,,,Greatnana Wanetta,True,,,,,,,15,minor,0.0185,,
Knives Out,2019,2019,1,Comedy|Crime|Mystery,movie,Noah Segan,48312,2,male,,,,Trooper Wagner,True,,,,,,,16,minor,0.0174,,
Knives Out,2019,2019,1,Comedy|Crime|Mystery,movie,M. Emmet Walsh,588,2,male,,,,Mr. Proofroc,True,,,,,,,17,minor,0.0164,,
Knives Out,2019,2019,1,Comedy|Crime|Mystery,movie,Marlene Forte,146004,1,female,,,,Marta's Mom,True,,,,,,,18,minor,0.0154,,
Knives Out,2019,2019,1,Comedy|Crime|Mystery,movie,Raúl Castillo,557579,2,male,,,,Cop,False,,,,,,,19,minor,0.0146,,
Knives Out,2019,2019,1,Comedy|Crime|Mystery,movie,Shyrley Rodriguez,1709452,1,female,,,,Alicia,True,,,,,,,20,minor,0.0139,,
